RaceID|Name|Gender|Age|Time1|Time2|Shoes
NY18|Robert Ford|M|35-44|2:53:04|2:53:07|
NY18|Cameron Brown|M|35-44|2:53:10|2:53:10|Nike Zoom Vaporfly 4% Flyknit
NY18|Daniel Carmona|M|25-34|2:53:10|2:53:10|
NY18|Luis Villalta|M|25-34|2:53:11|2:53:12|
NY18|Edouard Godineau|M|35-44|2:53:14|2:53:14|Brooks Cascadia
NY18|Jeffrey Miller|M|25-34|2:53:15|2:53:15|New Balance 2090
NY18|pascal K|M|25-34|2:53:15|2:53:15|adidas Boston 2018
NY18|HollyAnn Swann|F|20-24|2:53:16|2:53:16|ASICS Gel-Kayano
NY18|Javi Fernández Suárez|M|35-44|2:53:16|2:53:17|
NY18|elias dawli|M|25-34|2:53:17|2:53:17|
NY18|Miguel Perez|M|35-44|2:53:22|2:53:22|
NY18|Eric Linn|M|25-34|2:53:22|2:53:22|ASICS Cumulus 19
NY18|Jaroslaw Marchewka|M||2:53:22|2:53:22|ASICS Hyperspeed 7
NY18|Keith Behrman|M||2:53:24|2:53:28|Topo ST-2
NY18|martin fillingham|M|45-54|2:53:25|2:53:25|
NY18|Henry (He) Huang|M||2:53:25|2:53:28|Nike VaporFly4%
NY18|Matthieu Grigoresco|M|35-44|2:53:29|2:53:29|
NY18|Gonzalo Garcia Villanueva|M|35-44|2:53:33|2:53:33|
NY18|Brian Woodard|||2:53:35|2:53:35|
NY18|Thierry Soudee|M|45-54|2:53:42|2:53:47|
NY18|Marije Geurtsen|F||2:53:42|2:53:42|ASICS cumulus 18
NY18|Sami Kabil||25-34|2:53:43|2:53:43|
NY18|Nicolas Maes|M|35-44|2:53:43|2:54:10|
NY18|Florian {Chou Fly} Coulaudon|M|25-34|2:53:43|2:53:43|
NY18|Danny Ocean|M|25-34|2:53:45|2:53:45|
NY18|Meng zhao|M|45-54|2:53:46|2:54:12|
NY18|martyn millard|M|25-34|2:53:46|2:53:46|
NY18|Craig W|M|35-44|2:53:47|2:53:52|adidas Solarglide
NY18|Damon Cox|||2:53:47|2:53:47|
NY18|Scott Snyder|M|35-44|2:53:50|2:53:54|adidas adizero Boston 7 No 5 - MARATHON SHOES
NY18|Adam Iannazzone|M|25-34|2:53:54|2:53:58|Nike VaporFly 4%
NY18|Scott Strachan|M|45-54|2:53:54|2:54:01|adidas adios 3
